id,episodeNumber,title,overview,stillPath,season_id,videoUrl
3727882,68,Episode 68,"Czartoryski realizes that he is not taking Emperor Alexander to Russia. At an inn, he meets Zosya. Adam is concerned about the fate of Alexander, but Zosia believes that first of all, he should think about her and Poland. Alexander and the actors stop at the estate of Lokis, who turns out to be the head of the sect of ""werewolves"". D' Arnie instructs him to kill everyone except Peter and his child.",,294178,https://vidsrc.to/embed/tv/20539/1/68
3727883,69,Episode 69,"Filer saves Olga from the bear. Czartoryski is captured and cannot prevent Leander from coming to Russia. Peter realizes that only he is to blame for Ksenia's death. Before his death, Cleon repents and admits that he became a traitor out of acting envy: he never got the main roles. With the help of a filler, Peter manages to save Alexander, but Barnabas dies during the battle. Before he dies, he asks Alexander not to leave Julia.",,294178,https://vidsrc.to/embed/tv/20539/1/69
3727884,70,Episode 70,"Travelers get to Cherkasovo. Eudoxia sees her son for the first time after his imaginary death. Peter hands her over to his son. Persian ambassadors arrive in St. Petersburg, they are militant. Only Selim Bey is ready to talk about peace... Varya leaves for her mother Aglaya. Zosia and Czartoryski instruct Leander on how to behave in negotiations... Alexander is in no hurry to return to St. Petersburg, he wants to be a simple man and live with Julia.",,294178,https://vidsrc.to/embed/tv/20539/1/70
3727885,71,Episode 71,"On behalf of Emperor Alexander, Mongo went to Moscow. In St. Petersburg, they are discussing the new favorite of the emperor - Naryshkina. Alexander wants to raise his beloved sister Catherine as a Russian tsarina, not a petty German princess. He asks Olga to become a state lady to her sister, and Julia to teach her acting. Ekaterina decides that Olga is her brother's favorite, and Naryshkina is only a cover.",,294178,https://vidsrc.to/embed/tv/20539/1/71
3727886,72,Episode 72,"Ekaterina wants to get rid of Olga's services. Varya decides to run away from her stepfather. D'Arnie introduces Evdokia to Peter's friend, Ivan Popov. Kuragin arrived unpleasantly surprised by the meeting with him. At the reception in honor of Moabad Khan, we are talking about the union of Russia and France. Catherine, interrupting Alexander, asks Olga to tell her about France... Julia cannot cope with a troupe consisting of serfs: they play fervently, but ineptly.",,294178,https://vidsrc.to/embed/tv/20539/1/72
3727887,73,Episode 73,Nevrev orders to find Varya. D'Arnie assures KUragina that he came to Cherkasovo as a friend and only wants to know something about his father. Varya comes to Evdokia and tells her about Nevrev's molestation. Eudoxia refuses to believe that such a thing is possible. The emperor tells Julia and she realizes that there is no reason for jealousy. The mysterious Illuminati advises D'Arny to forget about personal matters when there is so much at stake.,,294178,https://vidsrc.to/embed/tv/20539/1/73
3727888,74,Episode 74,"Lugin sees the Grand Duke and Varya together in the Winter Palace. Konstantin, who is in the same country estate as Elizabeth, intercepts a carrier pigeon with a letter from Okhotnikov. For his silence, he asks Elizabeth for Varya. Alexander reads a note from Napoleon in the newspaper, in which there are obvious hints of his involvement in the death of his father. Ekaterina continues to play the role of Olga's friend.",,294178,https://vidsrc.to/embed/tv/20539/1/74
3727889,75,Episode 75,"The position of Olga and Moabad Khan is ambiguous. Olga, realizing that it is ridiculous to make excuses, runs away, while the Persian is explained in a complex and metaphorical way, from which Alexander finally becomes confused. Konstantin allows Vara to talk privately with Lugin. Michel tells her that he has begun to write again, but his friend Tolstoy completely disappears, and only Varya is able to save Plato by agreeing to become his wife.",,294178,https://vidsrc.to/embed/tv/20539/1/75
3727890,76,Episode 76,"Ekaterina is amazed by the reaction of Mongo, who returned from Moscow to the provocation she staged. The novel shows Olga Akulina, a serf actress he won in cards. Olga is unpleasantly surprised and offers to send the girl to the village, but Mongo leaves Akulina in the house. Lugin brings Julia his play. Discussing it, they suddenly find a common language, which causes Alexander's jealousy. Kuragin convinces D'Arnie not to continue his search for his mother.",,294178,https://vidsrc.to/embed/tv/20539/1/76
3727891,77,Episode 77,"Olga is jealous of her husband Akulina. Moabad Khan realizes that Tolstoy's card opponent is a cheater, and wins back his debt. In an orphanage, Mongo meets a prostitute Marusei, the mother of one of the children. He tells how he came to God, and advises Marusa not to despair either. Okhotnikov comes to Alexander and asks him not to punish Elizabeth. Alexander decides to recognize Elizabeth's child as his own and does not give her a divorce. Julia is amazed by the news of the Empress's pregnancy.",,294178,https://vidsrc.to/embed/tv/20539/1/77
3727892,78,Episode 78,"During the discussion of the ceremonial meeting of the Persians, Peter enters and reports on the pogroms in St. Petersburg. Alexander does not know how to resolve this situation, Cherkasov proposes to create a secret detective department. Mongo opposes the return of the secret police, Alexander takes the side of Roman Yevgenyevich. Tolstoy is resentful of Varya for so clearly setting him as an example of the Persian ambassador. Plato and Michael go to a tavern, leaving Varya alone with Moabad Khan. Varya and the Persian are kidnapped.",,294178,https://vidsrc.to/embed/tv/20539/1/78
3727893,79,Episode 79,"Mongo gives Marusa money. After he leaves, Reginald Scott appears. He has 30 minutes to have fun. Marusya tells him that she gave birth to his child two years ago. After a while, she comes to Mongo, returns the money, and refuses further help. Olga becomes a witness to this scene... In prison, Moabad Khan tenderly cares for Vara, and soon confesses his love to the girl. D'Arnie brings Catherine to the Great Master of the Illuminati Brotherhood.",,294178,https://vidsrc.to/embed/tv/20539/1/79
3727894,80,Episode 80,"Olga cannot forget that Akulina was Mongo's mistress. In his words and deeds, she seeks confirmation of her husband's affection for the serf actress. Mongo receives a note from Marousi and immediately goes to her. Finding Marousi's lifeless body in the room, Roman asks the janitor to call the police and accidentally forgets the note... Czartoryski informs Alexander that the Persian ambassador has been found. After her release, Varya moved to Aglaya's mansion.",,294178,https://vidsrc.to/embed/tv/20539/1/80
3727895,81,Episode 81,"Varya is going to marry Moabad Khan. Before leaving, she goes to Peter and wonders how much he has changed. Having quarreled with his mother, Cherkasov took his son from her, because he believes that women's upbringing is harmful. Alexander learns that Persia has started a war. Moabad Khan, having come to Lugin, asks to take care of Var if he is killed. Ekaterina learns about her brother's affair with the actress and threatens Julia to turn her life into hell... Mongo wants to tell his wife about Marusya, but this is prevented by the appearance of Peter with a filler.",,294178,https://vidsrc.to/embed/tv/20539/1/81
3727896,82,Episode 82,"D'Arnie tries to draw Mongo into a conspiracy against Alexander. Filer shows Olga the documents from the Mongo case. She is confused and does not know who to believe now: her husband or the papers. Moabad Khan goes to Cherkasovo for the name day of Vari and meets Stepan on the way. He says that he was at the border outpost when the Persians attacked, the defenders died, but he managed to carry the commander, for which he received an officer rank. Stepan goes to get married.",,294178,https://vidsrc.to/embed/tv/20539/1/82
3727897,83,Episode 83,"D'Arnie tries to draw Mongo into a conspiracy against Alexander. Filer shows Olga the documents from the Mongo case. She is confused and does not know who to believe now: her husband or the papers. Moabad Khan goes to Cherkasovo for the name day of Vari and meets Stepan on the way. He says that he was at the border outpost when the Persians attacked, the defenders died, but he managed to carry the commander, for which he received an officer rank. Stepan goes to get married.",,294178,https://vidsrc.to/embed/tv/20539/1/83
3727898,84,Episode 84,Olga is desperate that she can't help Roman. Moabad Khan realizes that Varya is Stepan's lover and challenges him to a duel. Nevrev agrees to be the second of his former serf... Julia realizes that Alexander is not involved in spreading rumors about their relationship.,,294178,https://vidsrc.to/embed/tv/20539/1/84
3727899,85,Episode 85,"D'Arnie warns his brother of the danger facing Okhotnikov. Peter passes this information to Lugin, and he tries to influence Alexander through Julia. Cherkasov does everything to prevent an assassination attempt on Okhotnikov, although he exposes himself to mortal danger.",,294178,https://vidsrc.to/embed/tv/20539/1/85
110090,1,"Good Luck, Father Ted","Ted gets his chance to be on TV when he is to be interviewed by a magazine programme. But 'FunLand', the most pathetic travelling fair ever conceived has come to Craggy Island, and while Ted is distracted with Father Jack, Dougal seizes his moment of glory.",/9fGejEHRtA1xGZJgHIeEgrTh3zc.jpg,5149,https://vidsrc.to/embed/tv/1813/1/1
110089,2,Entertaining Father Stone,"The world's most boring priest comes to stay, and he just won't go away. After his worst ever birthday party, Father Ted prays for deliverance from Father Stone, but a lightning strike wasn't what he expected.",/pxVmhTMixN1gr7Fa1DOVLMvnx7A.jpg,5149,https://vidsrc.to/embed/tv/1813/1/2
